moduleId/I, z_cm/D, r_cm/D, eta/D, phi/D, sensorSpacing_cm/D
150926, 262.670013, 65.081703, 2.103408, -3.020765, 0.399994
150927, 264.250000, 65.081696, 2.109230, -2.899934, 0.399994
150928, 262.670013, 65.081703, 2.103408, -2.779104, 0.399994
150929, 264.250000, 65.081696, 2.109230, -2.658273, 0.399994
150930, 262.670013, 65.081703, 2.103408, -2.537443, 0.399994
150931, 264.250000, 65.081696, 2.109230, -2.416612, 0.399994
150932, 262.670013, 65.081703, 2.103408, -2.295782, 0.399994
150933, 264.250000, 65.081703, 2.109230, -2.174951, 0.399994
150934, 262.670013, 65.081696, 2.103408, -2.054121, 0.399994
150935, 264.250000, 65.081703, 2.109230, -1.933290, 0.399994
150936, 262.670013, 65.081696, 2.103408, -1.812460, 0.399994
150937, 264.250000, 65.081703, 2.109230, -1.691629, 0.399994
150938, 262.670013, 65.081703, 2.103408, -1.570799, 0.399994
150939, 264.250000, 65.081696, 2.109230, -1.449968, 0.399994
150940, 262.670013, 65.081696, 2.103408, -1.329139, 0.399994
150941, 264.250000, 65.081703, 2.109230, -1.208308, 0.399994
150942, 262.670013, 65.081696, 2.103408, -1.087478, 0.399994
150943, 264.250000, 65.081703, 2.109230, -0.966646, 0.399994
150944, 262.670013, 65.081703, 2.103408, -0.845817, 0.399994
150945, 264.250000, 65.081703, 2.109230, -0.724986, 0.399994
150946, 262.670013, 65.081703, 2.103408, -0.604156, 0.399994
150947, 264.250000, 65.081703, 2.109230, -0.483325, 0.399994
150948, 262.670013, 65.081703, 2.103408, -0.362495, 0.399994
150949, 264.250000, 65.081696, 2.109230, -0.241664, 0.399994
150950, 262.670013, 65.081696, 2.103408, -0.120834, 0.399994
150951, 264.250000, 65.081703, 2.109230, -0.000003, 0.399994
151000, 258.549988, 72.076492, 1.989394, 0.112197, 0.400024
151001, 260.130005, 72.076500, 1.995264, 0.224397, 0.399994
151002, 258.549988, 72.076500, 1.989394, 0.336597, 0.400024
151003, 260.130005, 72.076500, 1.995264, 0.448796, 0.399994
151004, 258.549988, 72.076500, 1.989394, 0.560996, 0.400024
151005, 260.130005, 72.076500, 1.995264, 0.673196, 0.399994
151006, 258.549988, 72.076500, 1.989394, 0.785396, 0.400024
151007, 260.130005, 72.076500, 1.995264, 0.897595, 0.399994
151008, 258.549988, 72.076500, 1.989394, 1.009795, 0.400024
151009, 260.130005, 72.076500, 1.995264, 1.121995, 0.399994
151010, 258.549988, 72.076500, 1.989394, 1.234195, 0.400024
151011, 260.130005, 72.076500, 1.995264, 1.346394, 0.399994
151012, 258.549988, 72.076500, 1.989394, 1.458594, 0.400024
151013, 260.130005, 72.076500, 1.995264, 1.570794, 0.399994
151014, 258.549988, 72.076492, 1.989394, 1.682994, 0.400024
151015, 260.130005, 72.076500, 1.995264, 1.795193, 0.399994
151016, 258.549988, 72.076500, 1.989394, 1.907393, 0.400024
151017, 260.130005, 72.076500, 1.995264, 2.019593, 0.399994
151018, 258.549988, 72.076500, 1.989394, 2.131793, 0.400024
151019, 260.130005, 72.076500, 1.995264, 2.243992, 0.399994
151020, 258.549988, 72.076500, 1.989394, 2.356192, 0.400024
151021, 260.130005, 72.076500, 1.995264, 2.468392, 0.399994
151022, 258.549988, 72.076500, 1.989394, 2.580592, 0.400024
151023, 260.130005, 72.076500, 1.995264, 2.692791, 0.399994
151024, 258.549988, 72.076500, 1.989394, 2.804991, 0.400024
151025, 260.130005, 72.076500, 1.995264, 2.917191, 0.399994
151026, 258.549988, 72.076500, 1.989394, 3.029391, 0.400024
151027, 260.130005, 72.076500, 1.995264, 3.141590, 0.399994
151028, 258.549988, 72.076492, 1.989394, -3.029395, 0.400024
151029, 260.130005, 72.076500, 1.995264, -2.917196, 0.399994
151030, 258.549988, 72.076500, 1.989394, -2.804996, 0.400024
151031, 260.130005, 72.076500, 1.995264, -2.692796, 0.399994
151032, 258.549988, 72.076500, 1.989394, -2.580596, 0.400024
151033, 260.130005, 72.076500, 1.995264, -2.468397, 0.399994
151034, 258.549988, 72.076500, 1.989394, -2.356197, 0.400024
151035, 260.130005, 72.076500, 1.995264, -2.243998, 0.399994
151036, 258.549988, 72.076500, 1.989394, -2.131797, 0.400024
151037, 260.130005, 72.076500, 1.995264, -2.019598, 0.399994
151038, 258.549988, 72.076500, 1.989394, -1.907398, 0.400024
151039, 260.130005, 72.076500, 1.995264, -1.795198, 0.399994
151040, 258.549988, 72.076500, 1.989394, -1.682998, 0.400024
151041, 260.130005, 72.076500, 1.995264, -1.570799, 0.399994
151042, 258.549988, 72.076492, 1.989394, -1.458599, 0.400024
151043, 260.130005, 72.076500, 1.995264, -1.346400, 0.399994
151044, 258.549988, 72.076500, 1.989394, -1.234200, 0.400024
151045, 260.130005, 72.076500, 1.995264, -1.122000, 0.399994
151046, 258.549988, 72.076500, 1.989394, -1.009800, 0.400024
151047, 260.130005, 72.076500, 1.995264, -0.897601, 0.399994
151048, 258.549988, 72.076500, 1.989394, -0.785401, 0.400024
151049, 260.130005, 72.076500, 1.995264, -0.673201, 0.399994
151050, 258.549988, 72.076500, 1.989394, -0.561001, 0.400024
151051, 260.130005, 72.076500, 1.995264, -0.448802, 0.399994
151052, 258.549988, 72.076500, 1.989394, -0.336602, 0.400024
151053, 260.130005, 72.076500, 1.995264, -0.224402, 0.399994
151054, 258.549988, 72.076500, 1.989394, -0.112202, 0.400024
151055, 260.130005, 72.076500, 1.995264, -0.000003, 0.399994
151100, 262.670013, 82.609901, 1.873774, 0.098177, 0.399994
151101, 264.250000, 82.609894, 1.879496, 0.196347, 0.399994
151102, 262.670013, 82.609894, 1.873774, 0.294527, 0.399994
151103, 264.250000, 82.609901, 1.879496, 0.392696, 0.399994
151104, 262.670013, 82.609901, 1.873774, 0.490876, 0.399994
151105, 264.250000, 82.609901, 1.879496, 0.589046, 0.399994
151106, 262.670013, 82.609901, 1.873774, 0.687226, 0.399994
151107, 264.250000, 82.609901, 1.879496, 0.785396, 0.399994
151108, 262.670013, 82.609901, 1.873774, 0.883575, 0.399994
151109, 264.250000, 82.609901, 1.879496, 0.981745, 0.399994
151110, 262.670013, 82.609901, 1.873774, 1.079925, 0.399994
151111, 264.250000, 82.609901, 1.879496, 1.178095, 0.399994
151112, 262.670013, 82.609901, 1.873774, 1.276275, 0.399994
151113, 264.250000, 82.609901, 1.879496, 1.374444, 0.399994
151114, 262.670013, 82.609901, 1.873774, 1.472624, 0.399994
151115, 264.250000, 82.609901, 1.879496, 1.570794, 0.399994
151116, 262.670013, 82.609901, 1.873774, 1.668974, 0.399994
151117, 264.250000, 82.609894, 1.879496, 1.767143, 0.399994
151118, 262.670013, 82.609894, 1.873774, 1.865323, 0.399994
151119, 264.250000, 82.609901, 1.879496, 1.963493, 0.399994
151120, 262.670013, 82.609901, 1.873774, 2.061673, 0.399994
151121, 264.250000, 82.609901, 1.879496, 2.159842, 0.399994
151122, 262.670013, 82.609901, 1.873774, 2.258022, 0.399994
151123, 264.250000, 82.609901, 1.879496, 2.356192, 0.399994
151124, 262.670013, 82.609901, 1.873774, 2.454372, 0.399994
151125, 264.250000, 82.609901, 1.879496, 2.552541, 0.399994
151126, 262.670013, 82.609901, 1.873774, 2.650721, 0.399994
151127, 264.250000, 82.609901, 1.879496, 2.748891, 0.399994
151128, 262.670013, 82.609901, 1.873774, 2.847071, 0.399994
151129, 264.250000, 82.609901, 1.879496, 2.945240, 0.399994
151130, 262.670013, 82.609901, 1.873774, 3.043421, 0.399994
151131, 264.250000, 82.609901, 1.879496, 3.141590, 0.399994
151132, 262.670013, 82.609901, 1.873774, -3.043415, 0.399994
151133, 264.250000, 82.609894, 1.879496, -2.945246, 0.399994
151134, 262.670013, 82.609894, 1.873774, -2.847066, 0.399994
151135, 264.250000, 82.609901, 1.879496, -2.748896, 0.399994
151136, 262.670013, 82.609901, 1.873774, -2.650716, 0.399994
151137, 264.250000, 82.609901, 1.879496, -2.552547, 0.399994
151138, 262.670013, 82.609901, 1.873774, -2.454367, 0.399994
151139, 264.250000, 82.609901, 1.879496, -2.356197, 0.399994
151140, 262.670013, 82.609901, 1.873774, -2.258017, 0.399994
151141, 264.250000, 82.609901, 1.879496, -2.159848, 0.399994
151142, 262.670013, 82.609901, 1.873774, -2.061667, 0.399994
151143, 264.250000, 82.609901, 1.879496, -1.963498, 0.399994
151144, 262.670013, 82.609901, 1.873774, -1.865318, 0.399994
151145, 264.250000, 82.609901, 1.879496, -1.767148, 0.399994
151146, 262.670013, 82.609901, 1.873774, -1.668968, 0.399994
151147, 264.250000, 82.609901, 1.879496, -1.570799, 0.399994
151148, 262.670013, 82.609901, 1.873774, -1.472619, 0.399994
151149, 264.250000, 82.609894, 1.879496, -1.374449, 0.399994
151150, 262.670013, 82.609894, 1.873774, -1.276269, 0.399994
151151, 264.250000, 82.609901, 1.879496, -1.178100, 0.399994
151152, 262.670013, 82.609901, 1.873774, -1.079920, 0.399994
151153, 264.250000, 82.609901, 1.879496, -0.981750, 0.399994
151154, 262.670013, 82.609901, 1.873774, -0.883570, 0.399994
151155, 264.250000, 82.609901, 1.879496, -0.785401, 0.399994
151156, 262.670013, 82.609901, 1.873774, -0.687221, 0.399994
151157, 264.250000, 82.609901, 1.879496, -0.589051, 0.399994
151158, 262.670013, 82.609901, 1.873774, -0.490871, 0.399994
151159, 264.250000, 82.609901, 1.879496, -0.392702, 0.399994
151160, 262.670013, 82.609901, 1.873774, -0.294522, 0.399994
151161, 264.250000, 82.609901, 1.879496, -0.196352, 0.399994
151162, 262.670013, 82.609901, 1.873774, -0.098172, 0.399994
151163, 264.250000, 82.609901, 1.879496, -0.000003, 0.399994
151200, 258.549988, 88.840797, 1.789680, 0.092397, 0.180023
151201, 260.350006, 88.840805, 1.796244, 0.184797, 0.179993
151202, 258.549988, 88.840797, 1.789680, 0.277197, 0.180023
151203, 260.350006, 88.840805, 1.796244, 0.369596, 0.179993
151204, 258.549988, 88.840805, 1.789680, 0.461996, 0.180023
151205, 260.350006, 88.840797, 1.796244, 0.554396, 0.179993
151206, 258.549988, 88.840805, 1.789680, 0.646796, 0.180023
151207, 260.350006, 88.840805, 1.796244, 0.739196, 0.179993
151208, 258.549988, 88.840805, 1.789680, 0.831596, 0.180023
151209, 260.350006, 88.840797, 1.796244, 0.923995, 0.179993
151210, 258.549988, 88.840805, 1.789680, 1.016395, 0.180023
151211, 260.350006, 88.840797, 1.796244, 1.108795, 0.179993
151212, 258.549988, 88.840797, 1.789680, 1.201195, 0.180023
151213, 260.350006, 88.840797, 1.796244, 1.293594, 0.179993
151214, 258.549988, 88.840805, 1.789680, 1.385994, 0.180023
151215, 260.350006, 88.840805, 1.796244, 1.478394, 0.179993
151216, 258.549988, 88.840797, 1.789680, 1.570794, 0.180023
151217, 260.350006, 88.840805, 1.796244, 1.663193, 0.179993
151218, 258.549988, 88.840797, 1.789680, 1.755593, 0.180023
151219, 260.350006, 88.840797, 1.796244, 1.847993, 0.179993
151220, 258.549988, 88.840805, 1.789680, 1.940393, 0.180023
151221, 260.350006, 88.840805, 1.796244, 2.032793, 0.179993
151222, 258.549988, 88.840805, 1.789680, 2.125193, 0.180023
151223, 260.350006, 88.840797, 1.796244, 2.217592, 0.179993
151224, 258.549988, 88.840805, 1.789680, 2.309992, 0.180023
151225, 260.350006, 88.840797, 1.796244, 2.402392, 0.179993
151226, 258.549988, 88.840797, 1.789680, 2.494792, 0.180023
151227, 260.350006, 88.840797, 1.796244, 2.587191, 0.179993
151228, 258.549988, 88.840797, 1.789680, 2.679591, 0.180023
151229, 260.350006, 88.840797, 1.796244, 2.771991, 0.179993
151230, 258.549988, 88.840805, 1.789680, 2.864391, 0.180023
151231, 260.350006, 88.840797, 1.796244, 2.956790, 0.179993
151232, 258.549988, 88.840805, 1.789680, 3.049191, 0.180023
151233, 260.350006, 88.840797, 1.796244, 3.141590, 0.179993
151234, 258.549988, 88.840797, 1.789680, -3.049195, 0.180023
151235, 260.350006, 88.840805, 1.796244, -2.956796, 0.179993
151236, 258.549988, 88.840797, 1.789680, -2.864396, 0.180023
151237, 260.350006, 88.840805, 1.796244, -2.771996, 0.179993
151238, 258.549988, 88.840805, 1.789680, -2.679596, 0.180023
151239, 260.350006, 88.840797, 1.796244, -2.587197, 0.179993
151240, 258.549988, 88.840805, 1.789680, -2.494797, 0.180023
151241, 260.350006, 88.840805, 1.796244, -2.402397, 0.179993
151242, 258.549988, 88.840805, 1.789680, -2.309997, 0.180023
151243, 260.350006, 88.840797, 1.796244, -2.217597, 0.179993
151244, 258.549988, 88.840805, 1.789680, -2.125197, 0.180023
151245, 260.350006, 88.840797, 1.796244, -2.032798, 0.179993
151246, 258.549988, 88.840797, 1.789680, -1.940398, 0.180023
151247, 260.350006, 88.840797, 1.796244, -1.847998, 0.179993
151248, 258.549988, 88.840805, 1.789680, -1.755598, 0.180023
151249, 260.350006, 88.840805, 1.796244, -1.663199, 0.179993
151250, 258.549988, 88.840797, 1.789680, -1.570799, 0.180023
151251, 260.350006, 88.840805, 1.796244, -1.478399, 0.179993
151252, 258.549988, 88.840797, 1.789680, -1.385999, 0.180023
151253, 260.350006, 88.840797, 1.796244, -1.293600, 0.179993
151254, 258.549988, 88.840805, 1.789680, -1.201200, 0.180023
151255, 260.350006, 88.840805, 1.796244, -1.108800, 0.179993
151256, 258.549988, 88.840805, 1.789680, -1.016400, 0.180023
151257, 260.350006, 88.840797, 1.796244, -0.924001, 0.179993
151258, 258.549988, 88.840805, 1.789680, -0.831600, 0.180023
151259, 260.350006, 88.840797, 1.796244, -0.739201, 0.179993
151260, 258.549988, 88.840797, 1.789680, -0.646801, 0.180023
151261, 260.350006, 88.840797, 1.796244, -0.554401, 0.179993
151262, 258.549988, 88.840797, 1.789680, -0.462001, 0.180023
151263, 260.350006, 88.840797, 1.796244, -0.369602, 0.179993
151264, 258.549988, 88.840805, 1.789680, -0.277202, 0.180023
151265, 260.350006, 88.840797, 1.796244, -0.184802, 0.179993
151266, 258.549988, 88.840805, 1.789680, -0.092402, 0.180023
151267, 260.350006, 88.840797, 1.796244, -0.000003, 0.179993
151300, 262.670013, 99.479301, 1.698166, 0.082677, 0.179993
151301, 264.470001, 99.479301, 1.704555, 0.165344, 0.179993
151302, 262.670013, 99.479301, 1.698166, 0.248024, 0.179993
151303, 264.470001, 99.479301, 1.704555, 0.330691, 0.179993
151304, 262.670013, 99.479301, 1.698166, 0.413371, 0.179993
151305, 264.470001, 99.479301, 1.704555, 0.496038, 0.179993
151306, 262.670013, 99.479301, 1.698166, 0.578718, 0.179993
151307, 264.470001, 99.479301, 1.704555, 0.661385, 0.179993
151308, 262.670013, 99.479301, 1.698166, 0.744065, 0.179993
151309, 264.470001, 99.479301, 1.704555, 0.826732, 0.179993
151310, 262.670013, 99.479301, 1.698166, 0.909412, 0.179993
151311, 264.470001, 99.479301, 1.704555, 0.992079, 0.179993
151312, 262.670013, 99.479301, 1.698166, 1.074759, 0.179993
151313, 264.470001, 99.479301, 1.704555, 1.157426, 0.179993
151314, 262.670013, 99.479301, 1.698166, 1.240106, 0.179993
151315, 264.470001, 99.479301, 1.704555, 1.322773, 0.179993
151316, 262.670013, 99.479301, 1.698166, 1.405453, 0.179993
151317, 264.470001, 99.479301, 1.704555, 1.488120, 0.179993
151318, 262.670013, 99.479301, 1.698166, 1.570800, 0.179993
151319, 264.470001, 99.479301, 1.704555, 1.653467, 0.179993
151320, 262.670013, 99.479301, 1.698166, 1.736147, 0.179993
151321, 264.470001, 99.479301, 1.704555, 1.818814, 0.179993
151322, 262.670013, 99.479301, 1.698166, 1.901494, 0.179993
151323, 264.470001, 99.479301, 1.704555, 1.984161, 0.179993
151324, 262.670013, 99.479301, 1.698166, 2.066841, 0.179993
151325, 264.470001, 99.479294, 1.704555, 2.149508, 0.179993
151326, 262.670013, 99.479301, 1.698166, 2.232188, 0.179993
151327, 264.470001, 99.479301, 1.704555, 2.314855, 0.179993
151328, 262.670013, 99.479301, 1.698166, 2.397535, 0.179993
151329, 264.470001, 99.479301, 1.704555, 2.480202, 0.179993
151330, 262.670013, 99.479301, 1.698166, 2.562882, 0.179993
151331, 264.470001, 99.479301, 1.704555, 2.645549, 0.179993
151332, 262.670013, 99.479301, 1.698166, 2.728229, 0.179993
151333, 264.470001, 99.479294, 1.704555, 2.810896, 0.179993
151334, 262.670013, 99.479301, 1.698166, 2.893576, 0.179993
151335, 264.470001, 99.479301, 1.704555, 2.976243, 0.179993
151336, 262.670013, 99.479294, 1.698166, 3.058923, 0.179993
151337, 264.470001, 99.479301, 1.704555, 3.141590, 0.179993
151338, 262.670013, 99.479301, 1.698166, -3.058915, 0.179993
151339, 264.470001, 99.479301, 1.704555, -2.976248, 0.179993
151340, 262.670013, 99.479301, 1.698166, -2.893568, 0.179993
151341, 264.470001, 99.479301, 1.704555, -2.810901, 0.179993
151342, 262.670013, 99.479301, 1.698166, -2.728221, 0.179993
151343, 264.470001, 99.479301, 1.704555, -2.645554, 0.179993
151344, 262.670013, 99.479301, 1.698166, -2.562874, 0.179993
151345, 264.470001, 99.479301, 1.704555, -2.480207, 0.179993
151346, 262.670013, 99.479301, 1.698166, -2.397527, 0.179993
151347, 264.470001, 99.479301, 1.704555, -2.314860, 0.179993
151348, 262.670013, 99.479301, 1.698166, -2.232180, 0.179993
151349, 264.470001, 99.479301, 1.704555, -2.149513, 0.179993
151350, 262.670013, 99.479301, 1.698166, -2.066833, 0.179993
151351, 264.470001, 99.479301, 1.704555, -1.984166, 0.179993
151352, 262.670013, 99.479301, 1.698166, -1.901486, 0.179993
151353, 264.470001, 99.479301, 1.704555, -1.818819, 0.179993
151354, 262.670013, 99.479301, 1.698166, -1.736139, 0.179993
151355, 264.470001, 99.479301, 1.704555, -1.653472, 0.179993
151356, 262.670013, 99.479301, 1.698166, -1.570792, 0.179993
151357, 264.470001, 99.479301, 1.704555, -1.488125, 0.179993
151358, 262.670013, 99.479301, 1.698166, -1.405445, 0.179993
151359, 264.470001, 99.479301, 1.704555, -1.322778, 0.179993
151360, 262.670013, 99.479301, 1.698166, -1.240098, 0.179993
151361, 264.470001, 99.479301, 1.704555, -1.157431, 0.179993
151362, 262.670013, 99.479301, 1.698166, -1.074751, 0.179993
151363, 264.470001, 99.479294, 1.704555, -0.992085, 0.179993
151364, 262.670013, 99.479301, 1.698166, -0.909405, 0.179993
151365, 264.470001, 99.479301, 1.704555, -0.826738, 0.179993
151366, 262.670013, 99.479301, 1.698166, -0.744058, 0.179993
151367, 264.470001, 99.479301, 1.704555, -0.661391, 0.179993
151368, 262.670013, 99.479301, 1.698166, -0.578711, 0.179993
151369, 264.470001, 99.479301, 1.704555, -0.496044, 0.179993
151370, 262.670013, 99.479301, 1.698166, -0.413364, 0.179993
151371, 264.470001, 99.479294, 1.704555, -0.330697, 0.179993
151372, 262.670013, 99.479301, 1.698166, -0.248017, 0.179993
151373, 264.470001, 99.479301, 1.704555, -0.165350, 0.179993
151374, 262.670013, 99.479294, 1.698166, -0.082670, 0.179993
151375, 264.470001, 99.479301, 1.704555, -0.000003, 0.179993
151400, 258.549988, 104.974998, 1.633389, 0.078537, 0.180023
151401, 260.350006, 104.974998, 1.639820, 0.157077, 0.179993
151402, 258.549988, 104.974998, 1.633389, 0.235617, 0.180023
151403, 260.350006, 104.974998, 1.639820, 0.314157, 0.179993
151404, 258.549988, 104.974998, 1.633389, 0.392697, 0.180023
151405, 260.350006, 104.974998, 1.639820, 0.471236, 0.179993
151406, 258.549988, 104.974998, 1.633389, 0.549776, 0.180023
151407, 260.350006, 104.974998, 1.639820, 0.628316, 0.179993
151408, 258.549988, 104.974998, 1.633389, 0.706856, 0.180023
151409, 260.350006, 104.974998, 1.639820, 0.785396, 0.179993
151410, 258.549988, 104.974998, 1.633389, 0.863936, 0.180023
151411, 260.350006, 104.974998, 1.639820, 0.942475, 0.179993
151412, 258.549988, 104.974998, 1.633389, 1.021015, 0.180023
151413, 260.350006, 104.974998, 1.639820, 1.099555, 0.179993
151414, 258.549988, 104.974998, 1.633389, 1.178095, 0.180023
151415, 260.350006, 104.974998, 1.639820, 1.256634, 0.179993
151416, 258.549988, 104.974998, 1.633389, 1.335174, 0.180023
151417, 260.350006, 104.974998, 1.639820, 1.413714, 0.179993
151418, 258.549988, 104.974998, 1.633389, 1.492254, 0.180023
151419, 260.350006, 104.974998, 1.639820, 1.570794, 0.179993
151420, 258.549988, 104.974998, 1.633389, 1.649334, 0.180023
151421, 260.350006, 104.974998, 1.639820, 1.727873, 0.179993
151422, 258.549988, 104.974998, 1.633389, 1.806413, 0.180023
151423, 260.350006, 104.974998, 1.639820, 1.884953, 0.179993
151424, 258.549988, 104.974998, 1.633389, 1.963493, 0.180023
151425, 260.350006, 104.974998, 1.639820, 2.042033, 0.179993
151426, 258.549988, 104.974998, 1.633389, 2.120573, 0.180023
151427, 260.350006, 104.974998, 1.639820, 2.199112, 0.179993
151428, 258.549988, 104.974998, 1.633389, 2.277652, 0.180023
151429, 260.350006, 104.974998, 1.639820, 2.356192, 0.179993
